"FIPSCode","COVIDCDR2020","COVIDCDR2021","countyName","stateFIPS","countyFIPS","state"
"36117",92.412290834681,127.544008180409,"Wayne",36,117,"New York"
"36087",281.70688220611,74.9116691145677,"Rockland",36,87,"New York"
"36037",208.286712684833,138.140627158447,"Genesee",36,37,"New York"
"36061",197.700369444323,65.2832886707757,"New York (county)",36,61,"New York"
"36113",90.2223445576047,102.101461422411,"Warren",36,113,"New York"
"36057",159.805805603317,175.61566410981,"Montgomery",36,57,"New York"
"36001",110.25851627192,56.0806031213954,"Albany",36,1,"New York"
"36053",139.09020365734,90.1140459729362,"Madison",36,53,"New York"
"36099",133.210976584471,130.594799952511,"Seneca",36,99,"New York"
"36017",159.435386152505,120.133004397726,"Chenango",36,17,"New York"
"36059",245.726264831104,73.8848101311312,"Nassau",36,59,"New York"
"36021",133.796726875194,77.7390881852782,"Columbia",36,21,"New York"
"36107",140.798409806195,147.808889351515,"Tioga",36,107,"New York"
"36009",113.343234581412,207.854005438193,"Cattaraugus",36,9,"New York"
"36003",172.868317559099,186.369054068696,"Allegany",36,3,"New York"
"36073",173.921685549593,87.0690084083785,"Orleans",36,73,"New York"
"36013",121.81225195489,190.705848049993,"Chautauqua",36,13,"New York"
"36041",48.10583283,78.23195775,"Hamilton",36,41,"New York"
"36067",149.182770023983,83.8281375372687,"Onondaga",36,67,"New York"
"36035",174.874485248491,197.658220699522,"Fulton",36,35,"New York"
"36063",192.165139260707,141.210919051667,"Niagara",36,63,"New York"
"36095",63.4835778007952,100.529455130353,"Schoharie",36,95,"New York"
"36075",87.8135283987246,95.4149699272461,"Oswego",36,75,"New York"
"36005",338.400637765621,91.1251510308533,"Bronx",36,5,"New York"
"36123",109.192380798318,81.2116782393308,"Yates",36,123,"New York"
"36015",166.019707375336,145.490398836077,"Chemung",36,15,"New York"
"36083",90.3044193114444,79.8338458084112,"Rensselaer",36,83,"New York"
"36065",205.589435732742,134.501325488869,"Oneida",36,65,"New York"
"36051",103.457752057031,97.4089226573154,"Livingston",36,51,"New York"
"36081",323.555726699913,94.3786793906273,"Queens",36,81,"New York"
"36091",77.0278321559282,81.3951036416929,"Saratoga",36,91,"New York"
"36085",277.166364795608,109.763259685291,"Richmond",36,85,"New York"
"36031",34.8731155104888,93.8891571436236,"Essex",36,31,"New York"
"36069",101.681309369843,82.6644622810058,"Ontario",36,69,"New York"
"36103",241.951903493345,96.7223825160532,"Suffolk",36,103,"New York"
"36077",90.6416746476946,115.207373271889,"Otsego",36,77,"New York"
"36105",108.538812202316,119.292782158823,"Sullivan",36,105,"New York"
"36121",126.453596489053,101.289589406591,"Wyoming",36,121,"New York"
"36109",43.8604855165049,41.8262878218961,"Tompkins",36,109,"New York"
"36019",33.8562239024941,74.108499868112,"Clinton",36,19,"New York"
"36119",245.184519895431,68.7911482714597,"Westchester",36,119,"New York"
"36023",109.020949123557,120.765133380777,"Cortland",36,23,"New York"
"36101",163.451060829434,147.297573353116,"Steuben",36,101,"New York"
"36093",114.251620151447,86.045452244774,"Schenectady",36,93,"New York"
"36079",144.152617750197,53.1175941815805,"Putnam",36,79,"New York"
"36045",62.4582527303799,61.0637126737306,"Jefferson",36,45,"New York"
"36049",105.616536532006,105.389942788317,"Lewis",36,49,"New York"
"36027",153.236745698039,91.9464353074312,"Dutchess",36,27,"New York"
"36011",139.246492564763,80.3572604760838,"Cayuga",36,11,"New York"
"36039",127.471057800811,117.744267713282,"Greene",36,39,"New York"
"36043",189.381354242807,146.796336764142,"Herkimer",36,43,"New York"
"36025",117.564604010762,128.523111612176,"Delaware",36,25,"New York"
"36071",185.840087359869,94.5408827445565,"Orange",36,71,"New York"
"36033",31.3185092389602,99.0182446382674,"Franklin",36,33,"New York"
"36007",179.685398277254,100.820751849225,"Broome",36,7,"New York"
"36115",91.6125443748262,118.065690438319,"Washington",36,115,"New York"
"36097",78.4753363228699,84.4261833736703,"Schuyler",36,97,"New York"
"36029",171.209033254427,120.497382914607,"Erie",36,29,"New York"
"36047",290.49926011208,96.2450487876478,"Kings",36,47,"New York"
"36111",134.053433809048,95.2031821937221,"Ulster",36,111,"New York"
"36089",77.6311411777753,123.0467485128,"St. Lawrence",36,89,"New York"
"36055",148.834132627749,81.1216758970694,"Monroe",36,55,"New York"
