"FIPSCode","excCDR2020","excCDR2021","countyName","stateFIPS","countyFIPS","state"
"49053",143.709684496906,170.643970316376,"Washington",49,53,"Utah"
"49021",43.4072993714623,109.81879898168,"Iron",49,21,"Utah"
"49001",227.175919352549,609.080841638981,"Beaver",49,1,"Utah"
"49055",1026.45084879589,784.62142016477,"Wayne",49,55,"Utah"
"49007",156.425673363641,412.047483567154,"Carbon",49,7,"Utah"
"49031",621.976503109883,878.378378378378,"Piute",49,31,"Utah"
"49005",20.2746844282914,77.4570697844355,"Cache",49,5,"Utah"
"49039",235.033872528688,272.235431958372,"Sanpete",49,39,"Utah"
"49011",72.375259517002,96.2555762791357,"Davis",49,11,"Utah"
"49015",212.48608722048,361.881785283474,"Emery",49,15,"Utah"
"49041",143.538454414965,77.7889631188798,"Sevier",49,41,"Utah"
"49017",708.521944499114,468.475502635175,"Garfield",49,17,"Utah"
"49037",362.417943107221,220.781012832896,"San Juan",49,37,"Utah"
"49047",134.431188035624,263.019463440295,"Uintah",49,47,"Utah"
"49027",222.341485854481,266.321716633693,"Millard",49,27,"Utah"
"49045",24.5031309556221,87.9842416283651,"Tooele",49,45,"Utah"
"49049",45.5086307647415,44.5877902789817,"Utah (county)",49,49,"Utah"
"49025",193.923723335488,453.115166771554,"Kane",49,25,"Utah"
"49033",0.0,193.573364305072,"Rich",49,33,"Utah"
"49035",69.445443034013,67.7262359721981,"Salt Lake",49,35,"Utah"
"49009",104.602510460251,205.761316872428,"Daggett",49,9,"Utah"
"49051",-5.70922896862779,-69.4309439831144,"Wasatch",49,51,"Utah"
"49029",-56.5473786250909,-213.98002853067,"Morgan",49,29,"Utah"
"49003",129.7375841132,139.664804469274,"Box Elder",49,3,"Utah"
"49013",71.2613254606536,182.186234817814,"Duchesne",49,13,"Utah"
"49019",-20.6334468172908,20.6910821435961,"Grand",49,19,"Utah"
"49023",-42.0733759676876,24.7790534401586,"Juab",49,23,"Utah"
"49057",78.003120124805,66.4294721671771,"Weber",49,57,"Utah"
"49043",-18.8390439185211,2.32558139534884,"Summit",49,43,"Utah"
