"FIPSCode","excCDR2020","excCDR2021","countyName","stateFIPS","countyFIPS","state"
"15003",18.45678211,47.13673977,"Honolulu",15,3,"Hawaii"
"15009",26.20883693,101.5107644,"Maui",15,9,"Hawaii"
"15001",15.57871281,92.98185967,"Hawaii (county)",15,1,"Hawaii"
"15007",-30.31541848,-47.70622496,"Kauai",15,7,"Hawaii"
"15005",447.2638362,2629.703317,"Kalawao",15,5,"Hawaii"
